날짜,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈,방문
20230827,6,두산,108,54,53,1,0.505,11.5,5승0무5패,2패,25-1-28,29-0-25
20230827,7,롯데,108,50,58,0,0.463,16,3승0무7패,7패,29-0-27,21-0-31
20230827,8,삼성,110,48,61,1,0.440,18.5,7승0무3패,2승,26-0-33,22-1-28
20230827,9,한화,107,42,59,6,0.416,20.5,2승1무7패,6패,23-1-31,19-5-28
20230827,10,키움,119,47,69,3,0.405,23,4승0무6패,2패,26-2-31,21-1-38
20230830,1,LG,108,65,41,2,0.613,0,4승0무6패,3패,34-1-18,31-1-23
20230830,2,KT,111,62,47,2,0.569,4.5,8승0무2패,3승,30-1-23,32-1-24
20230830,3,SSG,108,60,47,1,0.561,5.5,5승0무5패,3승,29-1-24,31-0-23
20230830,4,NC,106,55,49,2,0.529,9,5승1무4패,3승,26-1-23,29-1-26
20230830,5,KIA,104,52,50,2,0.510,11,7승0무3패,4승,27-2-22,25-0-28
20230830,6,두산,108,54,53,1,0.505,11.5,5승0무5패,2패,25-1-28,29-0-25
20230830,7,롯데,108,50,58,0,0.463,16,3승0무7패,7패,29-0-27,21-0-31
20230830,8,삼성,110,48,61,1,0.440,18.5,7승0무3패,2승,26-0-33,22-1-28
20230830,9,한화,107,42,59,6,0.416,20.5,2승1무7패,6패,23-1-31,19-5-28
20230830,10,키움,120,47,70,3,0.402,23.5,4승0무6패,3패,26-2-31,21-1-39
20230831,1,LG,109,66,41,2,0.617,0,5승0무5패,1승,35-1-18,31-1-23
20230831,2,KT,112,63,47,2,0.573,4.5,8승0무2패,4승,31-1-23,32-1-24
20230831,3,SSG,109,60,48,1,0.556,6.5,5승0무5패,1패,29-1-25,31-0-23
20230831,4,NC,107,55,50,2,0.524,10,5승1무4패,1패,26-1-23,29-1-27
20230831,5,KIA,105,53,50,2,0.515,11,7승0무3패,5승,28-2-22,25-0-28
20230831,6,두산,109,54,54,1,0.500,12.5,5승0무5패,3패,25-1-28,29-0-26
20230831,7,롯데,109,51,58,0,0.468,16,3승0무7패,1승,29-0-27,22-0-31
20230831,8,삼성,111,48,62,1,0.436,19.5,6승0무4패,1패,26-0-33,22-1-29
20230831,9,한화,108,42,60,6,0.412,21.5,2승0무8패,7패,23-1-32,19-5-28
20230831,10,키움,121,48,70,3,0.407,23.5,4승0무6패,1승,26-2-31,22-1-39
20230901,1,LG,110,67,41,2,0.620,0,5승0무5패,2승,36-1-18,31-1-23
20230901,2,KT,113,63,48,2,0.568,5.5,7승0무3패,1패,31-1-23,32-1-25
20230901,3,SSG,110,60,49,1,0.550,7.5,5승0무5패,2패,29-1-26,31-0-23
20230901,4,NC,108,56,50,2,0.528,10,6승0무4패,1승,26-1-23,30-1-27
20230901,5,KIA,106,54,50,2,0.519,11,7승0무3패,6승,28-2-22,26-0-28
20230901,6,두산,109,54,54,1,0.500,13,5승0무5패,3패,25-1-28,29-0-26
20230901,7,롯데,109,51,58,0,0.468,16.5,3승0무7패,1승,29-0-27,22-0-31
20230901,8,삼성,112,48,63,1,0.432,20.5,6승0무4패,2패,26-0-34,22-1-29
20230901,9,키움,122,49,70,3,0.412,23.5,4승0무6패,2승,27-2-31,22-1-39
20230901,10,한화,109,42,61,6,0.408,22.5,1승0무9패,8패,23-1-32,19-5-29
20230902,1,LG,111,67,42,2,0.615,0,5승0무5패,1패,36-1-19,31-1-23
20230902,2,KT,114,63,49,2,0.563,5.5,7승0무3패,2패,31-1-23,32-1-26
20230902,3,SSG,111,60,50,1,0.545,7.5,5승0무5패,3패,29-1-27,31-0-23
20230902,4,NC,109,57,50,2,0.533,9,7승0무3패,2승,26-1-23,31-1-27
20230902,5,KIA,107,55,50,2,0.524,10,8승0무2패,7승,28-2-22,27-0-28
20230902,6,두산,109,54,54,1,0.500,12.5,5승0무5패,3패,25-1-28,29-0-26
20230902,7,롯데,109,51,58,0,0.468,16,3승0무7패,1승,29-0-27,22-0-31
20230902,8,삼성,113,48,64,1,0.429,20.5,5승0무5패,3패,26-0-35,22-1-29
20230902,9,키움,123,50,70,3,0.417,22.5,4승0무6패,3승,28-2-31,22-1-39
20230902,10,한화,110,43,61,6,0.413,21.5,2승0무8패,1승,23-1-32,20-5-29
20230903,1,LG,112,67,43,2,0.609,0,4승0무6패,2패,36-1-20,31-1-23
20230903,2,KT,115,63,50,2,0.558,5.5,6승0무4패,3패,31-1-23,32-1-27
20230903,3,SSG,112,60,51,1,0.541,7.5,5승0무5패,4패,29-1-28,31-0-23
20230903,4,KIA,108,56,50,2,0.528,9,8승0무2패,8승,28-2-22,28-0-28
20230903,5,NC,110,57,51,2,0.528,9,6승0무4패,1패,26-1-23,31-1-28
20230903,6,두산,110,55,54,1,0.505,11.5,6승0무4패,1승,25-1-28,30-0-26
20230903,7,롯데,110,51,59,0,0.464,16,2승0무8패,1패,29-0-28,22-0-31
20230903,8,삼성,114,49,64,1,0.434,19.5,5승0무5패,1승,27-0-35,22-1-29
20230903,9,키움,124,51,70,3,0.421,21.5,5승0무5패,4승,29-2-31,22-1-39
20230903,10,한화,111,44,61,6,0.419,20.5,2승0무8패,2승,23-1-32,21-5-29
20230904,1,LG,112,67,43,2,0.609,0,4승0무6패,2패,36-1-20,31-1-23
20230904,2,KT,115,63,50,2,0.558,5.5,6승0무4패,3패,31-1-23,32-1-27
20230904,3,SSG,112,60,51,1,0.541,7.5,5승0무5패,4패,29-1-28,31-0-23
20230904,4,KIA,108,56,50,2,0.528,9,8승0무2패,8승,28-2-22,28-0-28
20230904,5,NC,110,57,51,2,0.528,9,6승0무4패,1패,26-1-23,31-1-28
20230904,6,두산,111,55,55,1,0.500,12,5승0무5패,1패,25-1-28,30-0-27
20230904,7,롯데,111,52,59,0,0.468,15.5,2승0무8패,1승,30-0-28,22-0-31
20230904,8,삼성,114,49,64,1,0.434,19.5,5승0무5패,1승,27-0-35,22-1-29
20230904,9,키움,124,51,70,3,0.421,21.5,5승0무5패,4승,29-2-31,22-1-39
20230904,10,한화,111,44,61,6,0.419,20.5,2승0무8패,2승,23-1-32,21-5-29
20230905,1,LG,113,68,43,2,0.613,0,4승0무6패,1승,36-1-20,32-1-23
20230905,2,KT,116,63,51,2,0.553,6.5,5승0무5패,4패,31-1-24,32-1-27
20230905,3,SSG,113,61,51,1,0.545,7.5,5승0무5패,1승,29-1-28,32-0-23
20230905,4,NC,111,58,51,2,0.532,9,7승0무3패,1승,27-1-23,31-1-28
20230905,5,KIA,108,56,50,2,0.528,9.5,8승0무2패,8승,28-2-22,28-0-28
20230905,6,두산,111,55,55,1,0.500,12.5,5승0무5패,1패,25-1-28,30-0-27
20230905,7,롯데,112,53,59,0,0.473,15.5,3승0무7패,2승,31-0-28,22-0-31
20230905,8,삼성,115,49,65,1,0.430,20.5,5승0무5패,1패,27-0-35,22-1-30
20230905,9,키움,125,51,71,3,0.418,22.5,5승0무5패,1패,29-2-31,22-1-40
20230905,10,한화,112,44,62,6,0.415,21.5,2승0무8패,1패,23-1-33,21-5-29
20230906,1,LG,114,68,44,2,0.607,0,4승0무6패,1패,36-1-20,32-1-24
20230906,2,KT,117,64,51,2,0.557,5.5,5승0무5패,1승,32-1-24,32-1-27
20230906,3,SSG,114,61,52,1,0.540,7.5,4승0무6패,1패,29-1-28,32-0-24
20230906,4,NC,112,59,51,2,0.536,8,7승0무3패,2승,28-1-23,31-1-28
20230906,5,KIA,109,57,50,2,0.533,8.5,9승0무1패,9승,28-2-22,29-0-28
20230906,6,두산,112,55,56,1,0.495,12.5,5승0무5패,2패,25-1-29,30-0-27
20230906,7,롯데,113,53,60,0,0.469,15.5,3승0무7패,1패,31-0-29,22-0-31
20230906,8,삼성,116,50,65,1,0.435,19.5,5승0무5패,1승,27-0-35,23-1-30
20230906,9,한화,113,45,62,6,0.421,20.5,3승0무7패,1승,24-1-33,21-5-29
20230906,10,키움,126,51,72,3,0.415,22.5,5승0무5패,2패,29-2-31,22-1-41
20230907,1,LG,115,69,44,2,0.611,0,4승0무6패,1승,36-1-20,33-1-24
20230907,2,KT,118,64,52,2,0.552,6.5,5승0무5패,1패,32-1-25,32-1-27
20230907,3,NC,113,60,51,2,0.541,8,8승0무2패,3승,29-1-23,31-1-28
20230907,4,SSG,115,61,53,1,0.535,8.5,4승0무6패,2패,29-1-28,32-0-25
20230907,5,KIA,110,57,51,2,0.528,9.5,9승0무1패,1패,28-2-22,29-0-29
20230907,6,두산,113,56,56,1,0.500,12.5,5승0무5패,1승,26-1-29,30-0-27
20230907,7,롯데,114,54,60,0,0.474,15.5,4승0무6패,1승,32-0-29,22-0-31
20230907,8,삼성,117,50,66,1,0.431,20.5,4승0무6패,1패,27-0-35,23-1-31
20230907,9,한화,114,46,62,6,0.426,20.5,4승0무6패,2승,25-1-33,21-5-29
20230907,10,키움,127,51,73,3,0.411,23.5,4승0무6패,3패,29-2-31,22-1-42
20230908,1,LG,116,70,44,2,0.614,0,5승0무5패,2승,36-1-20,34-1-24
20230908,2,KT,119,65,52,2,0.556,6.5,5승0무5패,1승,33-1-25,32-1-27
20230908,3,NC,114,61,51,2,0.545,8,8승0무2패,4승,30-1-23,31-1-28
20230908,4,SSG,116,61,54,1,0.530,9.5,3승0무7패,3패,29-1-28,32-0-26
20230908,5,KIA,111,57,52,2,0.523,10.5,8승0무2패,2패,28-2-23,29-0-29
20230908,6,두산,114,57,56,1,0.504,12.5,5승0무5패,2승,27-1-29,30-0-27
20230908,7,롯데,115,54,61,0,0.470,16.5,4승0무6패,1패,32-0-29,22-0-32
20230908,8,한화,115,47,62,6,0.431,20.5,5승0무5패,3승,25-1-33,22-5-29
20230908,9,삼성,118,50,67,1,0.427,21.5,4승0무6패,2패,27-0-35,23-1-32
20230908,10,키움,128,51,74,3,0.408,24.5,4승0무6패,4패,29-2-32,22-1-42
20230909,1,LG,118,70,46,2,0.603,0,5승0무5패,2패,36-1-20,34-1-26
20230909,2,KT,120,65,52,3,0.556,5.5,4승1무5패,1승,33-2-25,32-1-27
20230909,3,NC,116,62,52,2,0.544,7,7승0무3패,1승,31-1-24,31-1-28
20230909,4,KIA,113,59,52,2,0.532,8.5,8승0무2패,2승,30-2-23,29-0-29
20230909,5,SSG,117,61,54,2,0.530,8.5,2승1무7패,3패,29-1-28,32-1-26
20230909,6,두산,116,58,57,1,0.504,11.5,4승0무6패,1승,28-1-30,30-0-27
20230909,7,롯데,117,55,62,0,0.470,15.5,5승0무5패,1패,32-0-29,23-0-33
20230909,8,한화,117,49,62,6,0.441,18.5,7승0무3패,5승,25-1-33,24-5-29
20230909,9,삼성,120,51,68,1,0.429,20.5,3승0무7패,1패,27-0-35,24-1-33
20230909,10,키움,130,51,76,3,0.402,24.5,4승0무6패,6패,29-2-34,22-1-42
20230910,1,LG,119,70,47,2,0.598,0,4승0무6패,3패,36-1-20,34-1-27
20230910,2,KT,121,65,53,3,0.551,5.5,3승1무6패,1패,33-2-26,32-1-27
20230910,3,NC,117,63,52,2,0.548,6,8승0무2패,2승,32-1-24,31-1-28
20230910,4,KIA,114,60,52,2,0.536,7.5,8승0무2패,3승,31-2-23,29-0-29
20230910,5,SSG,118,62,54,2,0.534,7.5,2승1무7패,1승,29-1-28,33-1-26
20230910,6,두산,117,59,57,1,0.509,10.5,5승0무5패,2승,29-1-30,30-0-27
20230910,7,롯데,118,55,63,0,0.466,15.5,5승0무5패,2패,32-0-29,23-0-34
20230910,8,한화,118,50,62,6,0.446,17.5,8승0무2패,6승,25-1-33,25-5-29
20230910,9,삼성,121,51,69,1,0.425,20.5,3승0무7패,2패,27-0-35,24-1-34
20230910,10,키움,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
20230912,1,LG,119,70,47,2,0.598,0,4승0무6패,3패,36-1-20,34-1-27
20230912,2,KT,122,66,53,3,0.555,5,3승1무6패,1승,33-2-26,33-1-27
20230912,3,NC,118,64,52,2,0.552,5.5,8승0무2패,3승,32-1-24,32-1-28
20230912,4,KIA,115,60,53,2,0.531,8,7승0무3패,1패,31-2-23,29-0-30
20230912,5,SSG,119,62,55,2,0.530,8,2승1무7패,1패,29-1-29,33-1-26
20230912,6,두산,118,60,57,1,0.513,10,6승0무4패,3승,30-1-30,30-0-27
20230912,7,롯데,119,55,64,0,0.462,16,4승0무6패,3패,32-0-30,23-0-34
20230912,8,한화,119,50,63,6,0.442,18,8승0무2패,1패,25-1-33,25-5-30
20230912,9,삼성,122,52,69,1,0.430,20,4승0무6패,1승,28-0-35,24-1-34
20230912,10,키움,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
20230913,1,LG,119,70,47,2,0.598,0,4승0무6패,3패,36-1-20,34-1-27
20230913,2,KT,123,67,53,3,0.558,4.5,4승1무5패,2승,33-2-26,34-1-27
20230913,3,NC,119,64,53,2,0.547,6,7승0무3패,1패,32-1-25,32-1-28
20230913,4,SSG,119,62,55,2,0.530,8,2승1무7패,1패,29-1-29,33-1-26
20230913,5,KIA,116,60,54,2,0.526,8.5,6승0무4패,2패,31-2-24,29-0-30
20230913,6,두산,118,60,57,1,0.513,10,6승0무4패,3승,30-1-30,30-0-27
20230913,7,롯데,120,56,64,0,0.467,15.5,5승0무5패,1승,32-0-30,24-0-34
20230913,8,한화,119,50,63,6,0.442,18,8승0무2패,1패,25-1-33,25-5-30
20230913,9,삼성,122,52,69,1,0.430,20,4승0무6패,1승,28-0-35,24-1-34
20230913,10,키움,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
20230914,1,LG,119,70,47,2,0.598,0,4승0무6패,3패,36-1-20,34-1-27
20230914,2,KT,124,67,54,3,0.554,5,4승1무5패,1패,33-2-26,34-1-28
20230914,3,NC,119,64,53,2,0.547,6,7승0무3패,1패,32-1-25,32-1-28
20230914,4,KIA,116,60,54,2,0.526,8.5,6승0무4패,2패,31-2-24,29-0-30
20230914,5,SSG,120,62,56,2,0.525,8.5,2승1무7패,2패,29-1-29,33-1-27
20230914,6,두산,119,61,57,1,0.517,9.5,7승0무3패,4승,31-1-30,30-0-27
20230914,7,롯데,120,56,64,0,0.467,15.5,5승0무5패,1승,32-0-30,24-0-34
20230914,8,한화,119,50,63,6,0.442,18,8승0무2패,1패,25-1-33,25-5-30
20230914,9,삼성,123,53,69,1,0.434,19.5,5승0무5패,2승,29-0-35,24-1-34
20230914,10,키움,131,51,77,3,0.398,24.5,3승0무7패,7패,29-2-35,22-1-42
20230915,1,LG,120,71,47,2,0.602,0,4승0무6패,1승,36-1-20,35-1-27
20230915,2,KT,124,67,54,3,0.554,5.5,4승1무5패,1패,33-2-26,34-1-28
20230915,3,NC,120,65,53,2,0.551,6,8승0무2패,1승,33-1-25,32-1-28
20230915,4,SSG,120,62,56,2,0.525,9,2승1무7패,2패,29-1-29,33-1-27
20230915,5,KIA,117,60,55,2,0.522,9.5,5승0무5패,3패,31-2-25,29-0-30
20230915,6,두산,120,62,57,1,0.521,9.5,7승0무3패,5승,31-1-30,31-0-27
20230915,7,롯데,121,57,64,0,0.471,15.5,5승0무5패,2승,33-0-30,24-0-34
20230915,8,한화,120,50,64,6,0.439,19,7승0무3패,2패,25-1-34,25-5-30
20230915,9,삼성,124,53,70,1,0.431,20.5,4승0무6패,1패,29-0-35,24-1-35
20230915,10,키움,132,51,78,3,0.395,25.5,2승0무8패,8패,29-2-35,22-1-43
20230916,1,LG,121,72,47,2,0.605,0,5승0무5패,2승,37-1-20,35-1-27
20230916,2,KT,124,67,54,3,0.554,6,4승1무5패,1패,33-2-26,34-1-28
20230916,3,NC,120,65,53,2,0.551,6.5,8승0무2패,1승,33-1-25,32-1-28
20230916,4,KIA,117,60,55,2,0.522,10,5승0무5패,3패,31-2-25,29-0-30
20230916,5,SSG,121,62,57,2,0.521,10,2승1무7패,3패,29-1-29,33-1-28
20230916,5,두산,120,62,57,1,0.521,10,7승0무3패,5승,31-1-30,31-0-27
20230916,7,롯데,121,57,64,0,0.471,16,5승0무5패,2승,33-0-30,24-0-34
20230916,8,한화,120,50,64,6,0.439,19.5,7승0무3패,2패,25-1-34,25-5-30
20230916,9,삼성,124,53,70,1,0.431,21,4승0무6패,1패,29-0-35,24-1-35
20230916,10,키움,132,51,78,3,0.395,26,2승0무8패,8패,29-2-35,22-1-43
20230917,1,LG,123,74,47,2,0.612,0,6승0무4패,4승,39-1-20,35-1-27
20230917,2,KT,126,69,54,3,0.561,6,6승1무3패,2승,33-2-26,36-1-28
20230917,3,NC,120,65,53,2,0.551,7.5,8승0무2패,1승,33-1-25,32-1-28
20230917,4,두산,121,63,57,1,0.525,10.5,8승0무2패,6승,31-1-30,32-0-27
20230917,5,KIA,118,60,56,2,0.517,11.5,4승0무6패,4패,31-2-26,29-0-30
20230917,6,SSG,123,62,59,2,0.512,12,1승1무8패,5패,29-1-29,33-1-30
20230917,7,롯데,122,58,64,0,0.475,16.5,5승0무5패,3승,33-0-30,25-0-34
20230917,8,한화,122,50,66,6,0.431,21.5,6승0무4패,4패,25-1-36,25-5-30
20230917,9,삼성,125,53,71,1,0.427,22.5,4승0무6패,2패,29-0-36,24-1-35
20230917,10,키움,132,51,78,3,0.395,27,2승0무8패,8패,29-2-35,22-1-43
20230918,1,LG,123,74,47,2,0.612,0,6승0무4패,4승,39-1-20,35-1-27
20230918,2,KT,127,69,55,3,0.556,6.5,5승1무4패,1패,33-2-26,36-1-29
20230918,3,NC,120,65,53,2,0.551,7.5,8승0무2패,1승,33-1-25,32-1-28
20230918,4,두산,122,64,57,1,0.529,10,9승0무1패,7승,31-1-30,33-0-27
20230918,5,KIA,119,60,57,2,0.513,12,3승0무7패,5패,31-2-27,29-0-30
20230918,6,SSG,123,62,59,2,0.512,12,1승1무8패,5패,29-1-29,33-1-30
20230918,7,롯데,122,58,64,0,0.475,16.5,5승0무5패,3승,33-0-30,25-0-34
20230918,8,한화,123,51,66,6,0.436,21,6승0무4패,1승,26-1-36,25-5-30
20230918,9,삼성,125,53,71,1,0.427,22.5,4승0무6패,2패,29-0-36,24-1-35
20230918,10,키움,132,51,78,3,0.395,27,2승0무8패,8패,29-2-35,22-1-43
20230919,1,LG,124,75,47,2,0.615,0,7승0무3패,5승,39-1-20,36-1-27
20230919,2,KT,128,70,55,3,0.560,6.5,6승1무3패,1승,34-2-26,36-1-29
20230919,3,NC,121,66,53,2,0.555,7.5,8승0무2패,2승,33-1-25,33-1-28
20230919,4,두산,123,64,58,1,0.525,11,8승0무2패,1패,31-1-31,33-0-27
20230919,5,SSG,124,63,59,2,0.516,12,2승1무7패,1승,29-1-29,34-1-30
20230919,6,KIA,120,60,58,2,0.508,13,3승0무7패,6패,31-2-28,29-0-30
20230919,7,롯데,123,58,65,0,0.472,17.5,5승0무5패,1패,33-0-31,25-0-34
20230919,8,한화,124,51,67,6,0.432,22,5승0무5패,1패,26-1-37,25-5-30
20230919,9,삼성,126,53,72,1,0.424,23.5,3승0무7패,3패,29-0-36,24-1-36
20230919,10,키움,133,52,78,3,0.400,27,2승0무8패,1승,29-2-35,23-1-43
20230921,1,LG,125,76,47,2,0.618,0,7승0무3패,6승,39-1-20,37-1-27
20230921,2,KT,129,71,55,3,0.563,6.5,6승1무3패,2승,35-2-26,36-1-29
20230921,3,NC,122,66,54,2,0.550,8.5,7승0무3패,1패,33-1-25,33-1-29
20230921,4,두산,124,65,58,1,0.528,11,8승0무2패,1승,31-1-31,34-0-27
20230921,5,SSG,125,63,60,2,0.512,13,2승1무7패,1패,29-1-30,34-1-30
20230921,6,KIA,121,60,59,2,0.504,14,3승0무7패,7패,31-2-28,29-0-31
20230921,7,롯데,124,58,66,0,0.468,18.5,4승0무6패,2패,33-0-31,25-0-35
20230921,8,한화,125,52,67,6,0.437,22,5승0무5패,1승,27-1-37,25-5-30
20230921,9,삼성,127,53,73,1,0.421,24.5,3승0무7패,4패,29-0-37,24-1-36
20230921,10,키움,134,53,78,3,0.405,27,2승0무8패,2승,30-2-35,23-1-43
20230922,1,LG,126,76,48,2,0.613,0,6승0무4패,1패,39-1-21,37-1-27
20230922,2,KT,130,71,56,3,0.559,6.5,6승0무4패,1패,35-2-26,36-1-30
20230922,3,NC,123,67,54,2,0.554,7.5,7승0무3패,1승,33-1-25,34-1-29
20230922,4,두산,125,66,58,1,0.532,10,9승0무1패,2승,31-1-31,35-0-27
20230922,5,KIA,122,61,59,2,0.508,13,3승0무7패,1승,32-2-28,29-0-31
20230922,6,SSG,126,63,61,2,0.508,13,2승1무7패,2패,29-1-31,34-1-30
20230922,7,롯데,125,59,66,0,0.472,17.5,5승0무5패,1승,33-0-31,26-0-35
20230922,8,한화,126,52,68,6,0.433,22,4승0무6패,1패,27-1-38,25-5-30
20230922,9,삼성,128,53,74,1,0.417,24.5,3승0무7패,5패,29-0-38,24-1-36
20230922,10,키움,135,54,78,3,0.409,26,3승0무7패,3승,30-2-35,24-1-43
20230923,1,LG,127,77,48,2,0.616,0,7승0무3패,1승,40-1-21,37-1-27
20230923,2,KT,131,72,56,3,0.563,6.5,7승0무3패,1승,35-2-26,37-1-30
20230923,3,NC,124,67,55,2,0.549,8.5,6승0무4패,1패,33-1-26,34-1-29
20230923,4,두산,126,67,58,1,0.536,10,9승0무1패,3승,31-1-31,36-0-27
20230923,5,SSG,127,64,61,2,0.512,13,3승0무7패,1승,30-1-31,34-1-30
20230923,6,KIA,123,61,60,2,0.504,14,2승0무8패,1패,32-2-29,29-0-31
20230923,7,롯데,126,59,67,0,0.468,18.5,4승0무6패,1패,33-0-31,26-0-36
20230923,8,한화,127,52,69,6,0.430,23,3승0무7패,2패,27-1-38,25-5-31
20230923,9,삼성,128,53,74,1,0.417,25,3승0무7패,5패,29-0-38,24-1-36
20230923,10,키움,135,54,78,3,0.409,26.5,3승0무7패,3승,30-2-35,24-1-43
20230924,1,LG,128,78,48,2,0.619,0,8승0무2패,2승,41-1-21,37-1-27
20230924,2,KT,132,73,56,3,0.566,6.5,7승0무3패,2승,35-2-26,38-1-30
20230924,3,NC,125,68,55,2,0.553,8.5,7승0무3패,1승,34-1-26,34-1-29
20230924,4,두산,127,67,59,1,0.532,11,8승0무2패,1패,31-1-31,36-0-28
20230924,5,SSG,128,64,62,2,0.508,14,2승0무8패,1패,30-1-32,34-1-30
20230924,6,KIA,124,61,61,2,0.500,15,1승0무9패,2패,32-2-30,29-0-31
20230924,7,롯데,127,60,67,0,0.472,18.5,5승0무5패,1승,33-0-31,27-0-36
20230924,8,한화,128,52,70,6,0.426,24,2승0무8패,3패,27-1-38,25-5-32
20230924,9,삼성,128,53,74,1,0.417,25.5,3승0무7패,5패,29-0-38,24-1-36
20230924,10,키움,135,54,78,3,0.409,27,3승0무7패,3승,30-2-35,24-1-43
20230926,1,LG,128,78,48,2,0.619,0,8승0무2패,2승,41-1-21,37-1-27
20230926,2,KT,132,73,56,3,0.566,6.5,7승0무3패,2승,35-2-26,38-1-30
20230926,3,NC,126,68,56,2,0.548,9,6승0무4패,1패,34-1-27,34-1-29
20230926,4,두산,127,67,59,1,0.532,11,8승0무2패,1패,31-1-31,36-0-28
20230926,5,SSG,128,64,62,2,0.508,14,2승0무8패,1패,30-1-32,34-1-30
20230926,6,KIA,125,62,61,2,0.504,14.5,2승0무8패,1승,32-2-30,30-0-31
20230926,7,롯데,127,60,67,0,0.472,18.5,5승0무5패,1승,33-0-31,27-0-36
20230926,8,한화,128,52,70,6,0.426,24,2승0무8패,3패,27-1-38,25-5-32
20230926,9,삼성,128,53,74,1,0.417,25.5,3승0무7패,5패,29-0-38,24-1-36
20230926,10,키움,135,54,78,3,0.409,27,3승0무7패,3승,30-2-35,24-1-43
20230927,1,LG,130,80,48,2,0.625,0,9승0무1패,4승,43-1-21,37-1-27
20230927,2,KT,134,73,58,3,0.557,8.5,6승0무4패,2패,35-2-26,38-1-32
20230927,3,NC,128,69,57,2,0.548,10,5승0무5패,1패,35-1-28,34-1-29
20230927,4,두산,129,67,60,2,0.528,12.5,6승1무3패,2패,31-1-31,36-1-29
20230927,5,SSG,130,65,62,3,0.512,14.5,3승1무6패,1승,31-2-32,34-1-30
20230927,6,KIA,127,63,62,2,0.504,15.5,3승0무7패,1승,32-2-30,31-0-32
20230927,7,롯데,127,60,67,0,0.472,19.5,5승0무5패,1승,33-0-31,27-0-36
20230927,8,한화,130,53,71,6,0.427,25,3승0무7패,1승,28-1-39,25-5-32
20230927,9,삼성,130,54,75,1,0.419,26.5,3승0무7패,1패,29-0-38,25-1-37
20230927,10,키움,135,54,78,3,0.409,28,3승0무7패,3승,30-2-35,24-1-43
20230928,1,LG,131,80,49,2,0.620,0,8승0무2패,1패,43-1-22,37-1-27
20230928,2,KT,134,73,58,3,0.557,8,6승0무4패,2패,35-2-26,38-1-32
20230928,3,NC,129,70,57,2,0.551,9,6승0무4패,1승,36-1-28,34-1-29
20230928,4,두산,129,67,60,2,0.528,12,6승1무3패,2패,31-1-31,36-1-29
20230928,5,SSG,131,65,63,3,0.508,14.5,3승1무6패,1패,31-2-32,34-1-31
20230928,6,KIA,128,63,63,2,0.500,15.5,3승0무7패,1패,32-2-30,31-0-33
20230928,7,롯데,128,61,67,0,0.477,18.5,6승0무4패,2승,34-0-31,27-0-36
20230928,8,한화,131,53,72,6,0.424,25,3승0무7패,1패,28-1-39,25-5-33
20230928,9,삼성,131,55,75,1,0.423,25.5,4승0무6패,1승,29-0-38,26-1-37
20230928,10,키움,136,55,78,3,0.414,27,4승0무6패,4승,31-2-35,24-1-43
20230929,1,LG,132,80,50,2,0.615,0,7승0무3패,2패,43-1-22,37-1-28
20230929,2,KT,134,73,58,3,0.557,7.5,6승0무4패,2패,35-2-26,38-1-32
20230929,3,NC,129,70,57,2,0.551,8.5,6승0무4패,1승,36-1-28,34-1-29
20230929,4,두산,130,68,60,2,0.531,11,6승1무3패,1승,32-1-31,36-1-29
20230929,5,SSG,131,65,63,3,0.508,14,3승1무6패,1패,31-2-32,34-1-31
20230929,6,KIA,129,64,63,2,0.504,14.5,4승0무6패,1승,32-2-30,32-0-33
20230929,7,롯데,129,62,67,0,0.481,17.5,7승0무3패,3승,35-0-31,27-0-36
20230929,8,삼성,131,55,75,1,0.423,25,4승0무6패,1승,29-0-38,26-1-37
20230929,9,한화,132,53,73,6,0.421,25,3승0무7패,2패,28-1-39,25-5-34
20230929,10,키움,137,55,79,3,0.410,27,4승0무6패,1패,31-2-36,24-1-43
20230930,1,LG,133,80,51,2,0.611,0,6승0무4패,3패,43-1-22,37-1-29
20230930,2,KT,134,73,58,3,0.557,7,6승0무4패,2패,35-2-26,38-1-32
20230930,3,NC,130,70,58,2,0.547,8.5,5승0무5패,1패,36-1-28,34-1-30
20230930,4,두산,131,69,60,2,0.535,10,6승1무3패,2승,33-1-31,36-1-29
20230930,5,SSG,132,66,63,3,0.512,13,4승1무5패,1승,32-2-32,34-1-31
20230930,6,KIA,130,64,64,2,0.500,14.5,4승0무6패,1패,32-2-30,32-0-34
20230930,7,롯데,129,62,67,0,0.481,17,7승0무3패,3승,35-0-31,27-0-36
20230930,8,삼성,132,56,75,1,0.427,24,4승0무6패,2승,30-0-38,26-1-37
20230930,9,한화,132,53,73,6,0.421,24.5,3승0무7패,2패,28-1-39,25-5-34
20230930,10,키움,137,55,79,3,0.410,26.5,4승0무6패,1패,31-2-36,24-1-43
20231001,1,LG,134,81,51,2,0.614,0,6승0무4패,1승,43-1-22,38-1-29
20231001,2,KT,135,74,58,3,0.561,7,6승0무4패,1승,36-2-26,38-1-32
20231001,3,NC,131,70,59,2,0.543,9.5,4승0무6패,2패,36-1-28,34-1-31
20231001,4,두산,132,69,61,2,0.531,11,5승1무4패,1패,33-1-32,36-1-29
20231001,5,SSG,133,67,63,3,0.515,13,5승1무4패,2승,33-2-32,34-1-31
